id,suhu,humidity,gas,created_at
11480,31.2,81.3,200399.0,2026-04-27 22:39:28
11481,31.2,81.2,228979.0,2026-04-27 22:39:30
11482,31.2,81.2,275618.0,2026-04-27 22:39:32
11483,31.2,81.2,195643.0,2026-04-27 22:39:34
11484,31.2,81.2,1391470.0,2026-04-27 22:39:36
11485,31.2,81.2,1163300.0,2026-04-27 22:39:38
11486,31.2,81.3,1462870.0,2026-04-27 22:39:40
11487,31.2,81.3,1201220.0,2026-04-27 22:39:42
11488,31.2,81.2,427311.0,2026-04-27 22:39:44
11489,31.2,81.3,530837.0,2026-04-27 22:39:46
11490,31.2,81.4,374503.0,2026-04-27 22:39:48
11491,31.2,81.2,312673.0,2026-04-27 22:39:50
11492,31.1,81.3,360155.0,2026-04-27 22:39:52
11493,31.2,81.5,304831.0,2026-04-27 22:39:54
11494,31.2,81.4,374503.0,2026-04-27 22:39:56
11495,31.2,81.3,421660.0,2026-04-27 22:39:58
11496,31.2,81.3,438878.0,2026-04-27 22:40:00
11497,31.2,81.4,346434.0,2026-04-27 22:40:02
11498,31.2,81.3,427311.0,2026-04-27 22:40:04
11499,31.2,81.3,324873.0,2026-04-27 22:40:06
11500,31.2,81.4,416096.0,2026-04-27 22:40:08
11501,31.2,81.4,364867.0,2026-04-27 22:40:10
11502,31.2,81.3,389513.0,2026-04-27 22:40:12
11503,31.2,81.3,329059.0,2026-04-27 22:40:14
11504,31.2,81.3,275618.0,2026-04-27 22:40:16
11505,31.2,81.2,384434.0,2026-04-27 22:40:18
11506,31.2,81.5,577010.0,2026-04-27 22:40:20
11507,31.2,81.5,655409.0,2026-04-27 22:40:22
11508,31.2,81.3,360155.0,2026-04-27 22:40:24
11509,31.2,81.4,475816.0,2026-04-27 22:40:26
11510,31.2,81.3,337619.0,2026-04-27 22:40:28
11511,31.2,81.4,333308.0,2026-04-27 22:40:30
11512,31.2,81.4,300993.0,2026-04-27 22:40:32
11513,31.2,81.3,346434.0,2026-04-27 22:40:34
11514,31.2,81.4,355513.0,2026-04-27 22:40:36
11515,31.2,81.3,369649.0,2026-04-27 22:40:38
11516,31.2,81.3,293482.0,2026-04-27 22:40:40
11517,31.2,81.2,684283.0,2026-04-27 22:40:42
11518,31.2,81.2,337619.0,2026-04-27 22:40:44
11519,31.2,81.2,369649.0,2026-04-27 22:40:46
11520,31.2,81.2,329059.0,2026-04-27 22:40:48
11521,31.2,81.3,175738.0,2026-04-27 22:40:50
11522,31.2,81.3,198006.0,2026-04-27 22:40:52
11523,31.2,81.2,304831.0,2026-04-27 22:40:54
11524,31.3,81.3,389513.0,2026-04-27 22:40:56
11525,31.2,81.2,384434.0,2026-04-27 22:40:58
11526,31.2,81.2,394669.0,2026-04-27 22:41:00
11527,31.2,81.1,355513.0,2026-04-27 22:41:02
11528,31.2,81.1,360155.0,2026-04-27 22:41:04
11529,31.3,81.1,337619.0,2026-04-27 22:41:06
11530,31.2,81.1,438878.0,2026-04-27 22:41:08
11531,31.2,81.2,312673.0,2026-04-27 22:41:10
11532,31.2,81.2,304831.0,2026-04-27 22:41:12
11533,31.2,81.1,316681.0,2026-04-27 22:41:14
11534,31.2,81.2,360155.0,2026-04-27 22:41:16
11535,31.3,81.2,360155.0,2026-04-27 22:41:18
11536,31.3,81.1,360155.0,2026-04-27 22:41:20
11537,31.2,81.1,360155.0,2026-04-27 22:41:22
11538,31.3,81.1,384434.0,2026-04-27 22:41:24
11539,31.3,81.1,374503.0,2026-04-27 22:41:26
11540,31.2,81.1,304831.0,2026-04-27 22:41:28
11541,31.2,81.2,360155.0,2026-04-27 22:41:30
11542,31.2,81.1,293482.0,2026-04-27 22:41:36
11543,31.3,81.2,394669.0,2026-04-27 22:41:38
11544,31.2,80.9,333308.0,2026-04-27 22:41:40
11545,31.2,81.2,308724.0,2026-04-27 22:41:42
11546,31.2,81.1,355513.0,2026-04-27 22:41:44
11547,31.2,81.1,333308.0,2026-04-27 22:41:46
11548,31.2,81.1,329059.0,2026-04-27 22:41:48
11549,31.2,81.1,360155.0,2026-04-27 22:41:50
11550,31.2,81.1,416096.0,2026-04-27 22:41:52
11551,31.2,81.1,444797.0,2026-04-27 22:41:54
11552,31.3,81.2,456914.0,2026-04-27 22:41:56
11553,31.2,81.1,433050.0,2026-04-27 22:41:58
11554,31.2,81.3,389513.0,2026-04-27 22:42:00
11555,31.2,81.2,320747.0,2026-04-27 22:42:02
11556,31.2,81.2,341994.0,2026-04-27 22:42:04
11557,31.2,81.1,360155.0,2026-04-27 22:42:06
11558,31.2,81.2,369649.0,2026-04-27 22:42:08
11559,31.2,81.2,369649.0,2026-04-27 22:42:10
11560,31.2,81.1,293482.0,2026-04-27 22:42:12
11561,31.2,81.2,350940.0,2026-04-27 22:42:14
11562,31.2,81.3,360155.0,2026-04-27 22:42:16
11563,31.2,81.3,341994.0,2026-04-27 22:42:18
11564,31.2,81.2,360155.0,2026-04-27 22:42:20
11565,31.2,81.2,374503.0,2026-04-27 22:42:22
11566,31.2,81.3,337619.0,2026-04-27 22:42:24
11567,31.2,81.3,337619.0,2026-04-27 22:42:26
11568,31.2,81.2,355513.0,2026-04-27 22:42:28
11569,31.2,81.2,360155.0,2026-04-27 22:42:30
11570,31.2,81.2,360155.0,2026-04-27 22:42:32
11571,31.2,81.3,482317.0,2026-04-27 22:42:34
11572,31.2,81.3,341994.0,2026-04-27 22:42:36
11573,31.2,81.3,523569.0,2026-04-27 22:42:38
11574,31.2,81.3,320747.0,2026-04-27 22:42:40
11575,31.2,81.3,427311.0,2026-04-27 22:42:42
11576,31.2,81.3,416096.0,2026-04-27 22:42:44
11577,31.2,81.2,545731.0,2026-04-27 22:42:46
11578,31.2,81.3,416096.0,2026-04-27 22:42:48
11579,31.2,81.3,384434.0,2026-04-27 22:42:50
11580,31.2,81.3,399904.0,2026-04-27 22:42:52
11581,31.2,81.2,410616.0,2026-04-27 22:42:54
11582,31.3,81.3,316681.0,2026-04-27 22:42:56
11583,31.2,81.3,369649.0,2026-04-27 22:42:58
11584,31.2,81.3,410616.0,2026-04-27 22:43:00
11585,31.1,81.3,364867.0,2026-04-27 22:43:02
11586,31.2,81.3,416096.0,2026-04-27 22:43:04
11587,31.2,81.4,360155.0,2026-04-27 22:43:06
11588,31.2,81.3,553360.0,2026-04-27 22:43:08
11589,31.2,81.4,374503.0,2026-04-27 22:43:10
11590,31.2,81.3,516416.0,2026-04-27 22:43:12
11591,31.2,81.3,433050.0,2026-04-27 22:43:14
11592,31.2,81.4,346434.0,2026-04-27 22:43:18
11593,31.2,81.4,444797.0,2026-04-27 22:43:20
11594,31.2,81.4,369649.0,2026-04-27 22:43:22
11595,31.2,81.4,725153.0,2026-04-27 22:43:24
11596,31.2,81.2,892910.0,2026-04-27 22:43:26
11597,31.2,81.4,482317.0,2026-04-27 22:43:28
11598,31.2,81.3,450808.0,2026-04-27 22:43:30
11599,31.2,81.3,463116.0,2026-04-27 22:43:32
11600,31.2,81.5,488922.0,2026-04-27 22:43:34
11601,31.2,81.3,421660.0,2026-04-27 22:43:36
11602,31.2,81.4,561115.0,2026-04-27 22:43:38
11603,31.2,81.4,815905.0,2026-04-27 22:43:40
11604,31.2,81.3,488922.0,2026-04-27 22:43:42
11605,31.2,81.5,364867.0,2026-04-27 22:43:44
11606,31.2,81.5,920484.0,2026-04-27 22:43:46
11607,31.2,81.4,360155.0,2026-04-27 22:43:48
11608,31.2,81.3,405219.0,2026-04-27 22:43:50
11609,31.2,81.4,433050.0,2026-04-27 22:43:52
11610,31.2,81.3,384434.0,2026-04-27 22:43:54
11611,31.2,81.3,275618.0,2026-04-27 22:43:56
11612,31.2,81.3,286183.0,2026-04-27 22:43:58
11613,31.2,81.3,240482.0,2026-04-27 22:44:00
11614,31.2,81.5,469416.0,2026-04-27 22:44:02
11615,31.2,81.7,25413.2,2026-04-27 22:44:04
11616,31.2,81.9,28631.8,2026-04-27 22:44:06
11617,31.2,81.8,3755.18,2026-04-27 22:44:08
11618,31.2,81.7,1503.73,2026-04-27 22:44:10
11619,31.2,81.6,3899.13,2026-04-27 22:44:12
11620,31.2,81.7,4524.04,2026-04-27 22:44:14
11621,31.2,81.7,3661.79,2026-04-27 22:44:16
11622,31.2,81.7,3022.87,2026-04-27 22:44:18
11623,31.2,81.6,2548.66,2026-04-27 22:44:20
11624,31.2,81.8,2832.31,2026-04-27 22:44:22
11625,31.2,81.7,2907.27,2026-04-27 22:44:24
11626,31.2,81.7,1570.5,2026-04-27 22:44:26
11627,31.1,81.7,2652.07,2026-04-27 22:44:28
11628,31.1,81.8,2548.66,2026-04-27 22:44:30
11629,31.1,81.7,1969.23,2026-04-27 22:44:32
11630,31.1,81.6,2109.77,2026-04-27 22:44:34
11631,31.1,81.7,8002.23,2026-04-27 22:44:36
11632,31.1,82.3,1570.5,2026-04-27 22:44:38
11633,31.1,82.4,2617.21,2026-04-27 22:44:40
11634,31.1,82.4,2582.74,2026-04-27 22:44:42
11635,31.1,82.6,2481.63,2026-04-27 22:44:44
11636,31.1,82.2,2795.46,2026-04-27 22:44:46
11637,31.1,82.1,4636.28,2026-04-27 22:44:48
11638,31.1,82.4,4414.19,2026-04-27 22:44:50
11639,31.1,82.4,3708.23,2026-04-27 22:44:52
11640,31.1,82.5,4047.84,2026-04-27 22:44:54
11641,31.1,82.6,3481.01,2026-04-27 22:44:56
11642,31.0,82.5,4201.47,2026-04-27 22:44:58
11643,31.1,82.1,5235.02,2026-04-27 22:45:00
11644,31.1,82.0,4414.19,2026-04-27 22:45:02
11645,31.1,82.0,4524.04,2026-04-27 22:45:04
11646,31.1,82.2,4868.12,2026-04-27 22:45:06
11647,31.0,82.0,4579.86,2026-04-27 22:45:08
11648,31.1,82.0,4524.04,2026-04-27 22:45:10
11649,31.0,82.0,4636.28,2026-04-27 22:45:12
11650,31.1,81.9,4524.04,2026-04-27 22:45:14
11651,31.0,81.8,4750.96,2026-04-27 22:45:16
11652,31.0,81.8,44646.5,2026-04-27 22:45:18
11653,31.1,81.8,4524.04,2026-04-27 22:45:20
11654,31.0,81.9,4636.28,2026-04-27 22:45:22
11655,31.0,81.9,4524.04,2026-04-27 22:45:24
11656,31.0,81.9,0.0,2026-04-27 22:45:26
11657,31.0,82.0,5362.63,2026-04-27 22:45:28
11658,31.0,81.9,0.0,2026-04-27 22:45:31
11659,31.0,82.0,4306.68,2026-04-27 22:45:32
11660,31.0,81.9,0.0,2026-04-27 22:45:34
11661,31.0,81.9,3708.23,2026-04-27 22:45:36
11662,31.0,82.0,4524.04,2026-04-27 22:45:38
11663,30.9,81.9,4524.04,2026-04-27 22:45:41
11664,31.0,81.9,4414.19,2026-04-27 22:45:43
11665,30.9,81.6,4306.68,2026-04-27 22:45:45
11666,31.0,81.6,4468.82,2026-04-27 22:45:47
11667,31.0,81.7,5172.22,2026-04-27 22:45:50
11668,31.0,81.7,3755.18,2026-04-27 22:45:51
11669,30.9,81.7,4253.79,2026-04-27 22:45:55
11670,30.9,81.9,4750.96,2026-04-27 22:45:58
11671,30.9,82.0,4524.04,2026-04-27 22:46:00
11672,30.9,81.9,4693.31,2026-04-27 22:46:02
11673,30.9,82.0,5172.22,2026-04-27 22:46:04
11674,30.9,82.1,4524.04,2026-04-27 22:46:07
11675,30.9,82.0,4149.7,2026-04-27 22:46:09
11676,30.9,82.1,3997.73,2026-04-27 22:46:11
11677,30.9,82.1,3802.64,2026-04-27 22:46:13
11678,30.8,82.1,4987.81,2026-04-27 22:46:17
11679,30.9,82.0,4524.04,2026-04-27 22:46:19
11680,30.9,82.2,4524.04,2026-04-27 22:46:22
11681,30.8,82.3,4579.86,2026-04-27 22:46:24
11682,30.8,82.2,4524.04,2026-04-27 22:46:26
11683,30.8,82.2,4693.31,2026-04-27 22:46:28
11684,30.8,82.1,5048.63,2026-04-27 22:46:30
11685,30.8,82.2,4927.64,2026-04-27 22:46:32
11686,30.8,82.2,4750.96,2026-04-27 22:46:34
11687,30.8,82.3,4750.96,2026-04-27 22:46:36
11688,30.8,82.2,4987.81,2026-04-27 22:46:38
11689,30.8,82.3,2759.01,2026-04-27 22:46:40
11690,30.7,82.4,5048.63,2026-04-27 22:46:42
11691,30.8,82.2,4636.28,2026-04-27 22:46:44
11692,30.8,82.3,5048.63,2026-04-27 22:46:46
11693,30.8,82.4,4579.86,2026-04-27 22:46:48
11694,30.8,82.3,4636.28,2026-04-27 22:46:50
11695,30.7,82.3,0.0,2026-04-27 22:46:52
11696,30.6,82.4,4809.22,2026-04-27 22:46:54
11697,30.7,82.3,4524.04,2026-04-27 22:46:56
11698,30.8,82.4,5298.49,2026-04-27 22:46:58
11699,30.7,82.4,4414.19,2026-04-27 22:47:00
11700,30.7,82.2,5048.63,2026-04-27 22:47:02
11701,30.8,82.4,3708.23,2026-04-27 22:47:04
11702,30.7,82.4,5110.09,2026-04-27 22:47:06
11703,30.7,82.3,5048.63,2026-04-27 22:47:08
11704,30.7,82.4,5427.47,2026-04-27 22:47:10
11705,30.7,82.3,4579.86,2026-04-27 22:47:12
11706,30.7,82.4,4414.19,2026-04-27 22:47:14
11707,30.7,82.4,4524.04,2026-04-27 22:47:16
11708,30.7,82.4,1570.5,2026-04-27 22:47:18
11709,30.7,82.4,4693.31,2026-04-27 22:47:20
11710,30.7,82.4,4750.96,2026-04-27 22:47:22
11711,30.7,82.4,4693.31,2026-04-27 22:47:24
11712,30.7,82.4,8188.95,2026-04-27 22:47:28
11713,30.7,82.4,4524.04,2026-04-27 22:47:30
11714,30.7,82.4,4750.96,2026-04-27 22:47:32
11715,30.7,82.5,5172.22,2026-04-27 22:47:34
11716,30.7,82.6,0.0,2026-04-27 22:47:36
11717,30.7,82.5,5235.02,2026-04-27 22:47:38
11718,30.7,82.5,6043.09,2026-04-27 22:47:40
11719,30.7,82.5,4750.96,2026-04-27 22:47:42
11720,30.7,82.5,19572.2,2026-04-27 22:47:44
11721,30.7,82.5,4693.31,2026-04-27 22:47:46
11722,30.7,82.5,5298.49,2026-04-27 22:47:48
11723,30.7,82.5,3755.18,2026-04-27 22:47:50
11724,30.6,82.6,4579.86,2026-04-27 22:47:52
11725,30.7,82.6,4809.22,2026-04-27 22:47:54
11726,30.7,82.5,5235.02,2026-04-27 22:47:56
11727,30.7,82.5,4636.28,2026-04-27 22:47:58
11728,30.6,82.4,4987.81,2026-04-27 22:48:00
11729,30.6,82.4,5762.2,2026-04-27 22:48:02
11730,30.7,82.5,4750.96,2026-04-27 22:48:04
11731,30.7,82.5,5362.63,2026-04-27 22:48:06
11732,30.7,82.6,4579.86,2026-04-27 22:48:08
11733,30.6,82.5,4524.04,2026-04-27 22:48:10
11734,30.7,82.4,4579.86,2026-04-27 22:48:12
11735,30.6,82.4,4927.64,2026-04-27 22:48:14
11736,30.6,82.5,4927.64,2026-04-27 22:48:16
11737,30.7,82.4,5626.17,2026-04-27 22:48:18
11738,30.7,82.5,4868.12,2026-04-27 22:48:20
11739,30.6,82.6,4524.04,2026-04-27 22:48:22
11740,30.6,82.5,4524.04,2026-04-27 22:48:24
11741,30.6,82.5,4636.28,2026-04-27 22:48:26
11742,30.6,82.5,4927.64,2026-04-27 22:48:28
11743,30.6,82.5,4636.28,2026-04-27 22:48:30
11744,30.6,82.4,5559.23,2026-04-27 22:48:32
11745,30.6,82.5,4868.12,2026-04-27 22:48:34
11746,30.6,82.3,6564.21,2026-04-27 22:48:36
11747,30.6,82.4,4468.82,2026-04-27 22:48:38
11748,30.7,82.4,4750.96,2026-04-27 22:48:40
11749,30.6,82.5,4750.96,2026-04-27 22:48:42
11750,30.6,82.7,5048.63,2026-04-27 22:48:44
11751,30.6,82.4,4693.31,2026-04-27 22:48:46
11752,30.6,82.4,5110.09,2026-04-27 22:48:48
11753,30.6,82.6,4636.28,2026-04-27 22:48:50
11754,30.6,82.5,5298.49,2026-04-27 22:48:52
11755,30.6,82.5,4579.86,2026-04-27 22:48:54
11756,30.6,82.7,4524.04,2026-04-27 22:48:56
11757,30.6,82.6,4414.19,2026-04-27 22:48:58
11758,30.6,82.5,5110.09,2026-04-27 22:49:00
11759,30.6,82.6,4524.04,2026-04-27 22:49:02
11760,30.6,82.6,4868.12,2026-04-27 22:49:04
11761,30.6,82.6,5559.23,2026-04-27 22:49:06
11762,30.6,82.6,4750.96,2026-04-27 22:49:08
11763,30.6,82.6,5427.47,2026-04-27 22:49:10
11764,30.6,82.6,5362.63,2026-04-27 22:49:12
11765,30.6,82.6,5048.63,2026-04-27 22:49:14
11766,30.6,82.4,5298.49,2026-04-27 22:49:16
11767,30.5,82.4,5831.31,2026-04-27 22:49:18
11768,30.6,82.4,4927.64,2026-04-27 22:49:20
11769,30.6,82.6,5298.49,2026-04-27 22:49:22
11770,30.6,82.5,5298.49,2026-04-27 22:49:24
11771,30.6,82.5,4868.12,2026-04-27 22:49:26
11772,30.5,82.5,4927.64,2026-04-27 22:49:28
11773,30.6,82.6,5693.82,2026-04-27 22:49:30
11774,30.6,82.5,5559.23,2026-04-27 22:49:32
11775,30.5,82.6,8002.23,2026-04-27 22:49:34
11776,30.5,82.7,5626.17,2026-04-27 22:49:36
11777,30.5,82.6,5235.02,2026-04-27 22:49:38
11778,30.5,82.6,5626.17,2026-04-27 22:49:40
11779,30.6,82.6,4927.64,2026-04-27 22:49:42
11780,30.6,82.6,5831.31,2026-04-27 22:49:44
11781,30.6,82.6,5172.22,2026-04-27 22:49:46
11782,30.6,82.6,4868.12,2026-04-27 22:49:48
11783,30.6,82.7,5298.49,2026-04-27 22:49:50
11784,30.5,82.7,5693.82,2026-04-27 22:49:52
11785,30.6,82.6,5235.02,2026-04-27 22:49:54
11786,30.6,82.7,5831.31,2026-04-27 22:49:56
11787,30.6,82.7,5048.63,2026-04-27 22:49:58
11788,30.6,82.7,4636.28,2026-04-27 22:50:00
11789,30.5,82.7,5048.63,2026-04-27 22:50:02
11790,30.6,82.8,5626.17,2026-04-27 22:50:04
11791,30.5,82.7,5693.82,2026-04-27 22:50:06
11792,30.5,82.6,1570.5,2026-04-27 22:50:08
11793,30.6,82.7,5298.49,2026-04-27 22:50:10
11794,30.5,82.7,6115.19,2026-04-27 22:50:12
11795,30.5,82.8,4693.31,2026-04-27 22:50:14
11796,30.5,82.7,5901.15,2026-04-27 22:50:16
11797,30.5,82.7,5831.31,2026-04-27 22:50:18
11798,30.5,82.8,5971.74,2026-04-27 22:50:20
11799,30.5,82.7,1570.5,2026-04-27 22:50:22
11800,30.5,82.8,5831.31,2026-04-27 22:50:24
11801,30.6,82.7,5762.2,2026-04-27 22:50:26
11802,30.5,82.8,6188.06,2026-04-27 22:50:28
11803,30.5,82.8,5626.17,2026-04-27 22:50:30
11804,30.5,82.7,5493.0,2026-04-27 22:50:32
11805,30.5,82.8,0.0,2026-04-27 22:50:34
11806,30.5,82.8,3570.41,2026-04-27 22:50:36
11807,30.5,82.8,5559.23,2026-04-27 22:50:38
11808,30.5,82.8,5427.47,2026-04-27 22:50:40
11809,30.5,82.8,5048.63,2026-04-27 22:50:42
11810,30.5,82.8,5298.49,2026-04-27 22:50:44
11811,30.5,82.9,4750.96,2026-04-27 22:50:46
11812,30.5,82.8,5971.74,2026-04-27 22:50:48
11813,30.5,82.9,4524.04,2026-04-27 22:50:50
11814,30.5,82.9,8002.23,2026-04-27 22:50:52
11815,30.5,82.9,5110.09,2026-04-27 22:50:54
11816,30.5,82.9,5762.2,2026-04-27 22:50:56
11817,30.6,82.9,3708.23,2026-04-27 22:50:58
11818,30.5,82.8,6411.36,2026-04-27 22:51:00
11819,30.5,82.8,5559.23,2026-04-27 22:51:02
11820,30.5,82.9,5626.17,2026-04-27 22:51:04
11821,30.5,82.8,4750.96,2026-04-27 22:51:06
11822,30.5,82.8,5298.49,2026-04-27 22:51:08
11823,30.5,82.8,5235.02,2026-04-27 22:51:10
11824,30.5,82.9,5901.15,2026-04-27 22:51:12
11825,30.5,82.7,8976.27,2026-04-27 22:51:14
11826,30.5,82.7,4524.04,2026-04-27 22:51:16
11827,30.5,82.7,0.0,2026-04-27 22:51:18
11828,30.4,82.7,5298.49,2026-04-27 22:51:20
11829,30.5,82.9,5493.0,2026-04-27 22:51:22
11830,30.5,83.0,5559.23,2026-04-27 22:51:24
11831,30.5,83.0,4987.81,2026-04-27 22:51:26
11832,30.4,82.9,5110.09,2026-04-27 22:51:28
11833,30.4,83.0,5831.31,2026-04-27 22:51:30
11834,30.4,83.2,6043.09,2026-04-27 22:51:32
11835,30.4,83.1,5831.31,2026-04-27 22:51:36
11836,30.4,83.2,5172.22,2026-04-27 22:51:38
11837,30.4,83.1,5362.63,2026-04-27 22:51:40
11838,30.4,83.1,5110.09,2026-04-27 22:51:42
11839,30.4,83.2,5626.17,2026-04-27 22:51:44
11840,30.4,83.4,5362.63,2026-04-27 22:51:46
11841,30.4,83.3,5172.22,2026-04-27 22:51:48
11842,30.4,83.3,5493.0,2026-04-27 22:51:50
11843,30.4,83.3,6261.71,2026-04-27 22:51:52
11844,30.4,83.1,5901.15,2026-04-27 22:51:54
11845,30.4,83.2,5427.47,2026-04-27 22:51:56
11846,30.4,83.2,5235.02,2026-04-27 22:51:58
11847,30.4,83.3,5901.15,2026-04-27 22:52:00
11848,30.4,83.4,5493.0,2026-04-27 22:52:02
11849,30.4,83.3,6188.06,2026-04-27 22:52:04
11850,30.4,83.4,5693.82,2026-04-27 22:52:06
11851,30.4,83.7,4524.04,2026-04-27 22:52:08
11852,30.4,83.6,6641.85,2026-04-27 22:52:10
11853,30.4,83.4,5172.22,2026-04-27 22:52:12
11854,30.4,83.4,5493.0,2026-04-27 22:52:14
11855,30.4,83.4,4636.28,2026-04-27 22:52:16
11856,30.4,83.5,3708.23,2026-04-27 22:52:18
11857,30.4,83.4,4636.28,2026-04-27 22:52:20
11858,30.4,83.5,0.0,2026-04-27 22:52:22
11859,30.4,83.5,4524.04,2026-04-27 22:52:24
11860,30.4,84.0,4579.86,2026-04-27 22:52:26
11861,30.4,83.7,5048.63,2026-04-27 22:52:28
11862,30.4,83.5,4636.28,2026-04-27 22:52:30
11863,30.4,83.5,5172.22,2026-04-27 22:52:32
11864,30.4,83.5,5172.22,2026-04-27 22:52:34
11865,30.4,83.5,9611.64,2026-04-27 22:52:36
11866,30.4,83.4,5427.47,2026-04-27 22:52:38
11867,30.4,83.3,5559.23,2026-04-27 22:52:40
11868,30.4,83.4,3708.23,2026-04-27 22:52:42
11869,30.5,83.3,4750.96,2026-04-27 22:52:44
11870,30.4,83.3,5235.02,2026-04-27 22:52:46
11871,30.4,83.2,6188.06,2026-04-27 22:52:48
11872,30.4,83.3,5048.63,2026-04-27 22:52:50
11873,30.4,83.2,6188.06,2026-04-27 22:52:52
11874,30.4,83.2,4468.82,2026-04-27 22:52:54
11875,30.4,83.3,0.0,2026-04-27 22:52:56
11876,30.4,83.3,4927.64,2026-04-27 22:52:58
11877,30.4,83.2,0.0,2026-04-27 22:53:00
11878,30.4,83.2,4927.64,2026-04-27 22:53:02
11879,30.4,83.3,5493.0,2026-04-27 22:53:04
11880,30.4,83.1,4636.28,2026-04-27 22:53:06
11881,30.5,83.1,5110.09,2026-04-27 22:53:08
11882,30.4,83.2,4868.12,2026-04-27 22:53:10
11883,30.4,83.2,4809.22,2026-04-27 22:53:12
11884,30.4,83.2,1570.5,2026-04-27 22:53:14
11885,30.4,83.2,0.0,2026-04-27 22:53:16
11886,30.4,83.2,5172.22,2026-04-27 22:53:18
11887,30.4,83.2,5362.63,2026-04-27 22:53:20
11888,30.4,83.2,5298.49,2026-04-27 22:53:22
11889,30.4,83.2,5831.31,2026-04-27 22:53:24
11890,30.5,83.3,6641.85,2026-04-27 22:53:26
11891,30.4,83.2,4927.64,2026-04-27 22:53:28
11892,30.4,83.3,5831.31,2026-04-27 22:53:30
11893,30.4,83.2,5298.49,2026-04-27 22:53:32
11894,30.4,83.1,5493.0,2026-04-27 22:53:34
11895,30.4,83.3,6564.21,2026-04-27 22:53:36
11896,30.4,83.3,5971.74,2026-04-27 22:53:38
11897,30.4,83.2,6043.09,2026-04-27 22:53:40
11898,30.4,83.1,6261.71,2026-04-27 22:53:42
11899,30.5,83.2,5693.82,2026-04-27 22:53:44
11900,30.4,83.2,5901.15,2026-04-27 22:53:46
11901,30.5,83.1,5235.02,2026-04-27 22:53:48
11902,30.4,83.2,5693.82,2026-04-27 22:53:50
11903,30.5,83.2,5626.17,2026-04-27 22:53:52
11904,30.4,83.1,5559.23,2026-04-27 22:53:54
11905,30.5,83.0,5626.17,2026-04-27 22:53:56
11906,30.4,83.1,6188.06,2026-04-27 22:53:58
11907,30.4,83.1,5762.2,2026-04-27 22:54:00
11908,30.4,83.2,5559.23,2026-04-27 22:54:02
11909,30.4,83.2,6188.06,2026-04-27 22:54:04
11910,30.5,83.1,6261.71,2026-04-27 22:54:06
11911,30.5,83.1,13313.5,2026-04-27 22:54:08
11912,30.4,83.2,5298.49,2026-04-27 22:54:10
11913,30.5,83.1,5971.74,2026-04-27 22:54:14
11914,30.5,83.1,6188.06,2026-04-27 22:54:16
11915,30.4,83.1,5427.47,2026-04-27 22:54:18
11916,30.5,83.2,0.0,2026-04-27 22:54:20
11917,30.5,83.1,5298.49,2026-04-27 22:54:22
11918,30.4,83.0,5493.0,2026-04-27 22:54:24
11919,30.5,83.1,5559.23,2026-04-27 22:54:26
11920,30.5,83.0,6261.71,2026-04-27 22:54:28
11921,30.4,83.1,6411.36,2026-04-27 22:54:30
11922,30.5,83.1,5298.49,2026-04-27 22:54:32
11923,30.5,83.1,5971.74,2026-04-27 22:54:34
11924,30.4,83.2,4809.22,2026-04-27 22:54:36
11925,30.4,83.0,6336.14,2026-04-27 22:54:38
11926,30.4,83.2,5298.49,2026-04-27 22:54:40
11927,30.5,83.1,6641.85,2026-04-27 22:54:42
11928,30.4,83.2,5693.82,2026-04-27 22:54:44
11929,30.5,83.0,5693.82,2026-04-27 22:54:46
11930,30.5,83.1,5626.17,2026-04-27 22:54:48
11931,30.5,83.1,5626.17,2026-04-27 22:54:50
11932,30.5,83.0,4414.19,2026-04-27 22:54:52
11933,30.5,83.1,5110.09,2026-04-27 22:54:54
11934,30.5,83.2,5493.0,2026-04-27 22:54:56
11935,30.5,83.1,5971.74,2026-04-27 22:54:58
11936,30.5,83.0,5493.0,2026-04-27 22:55:00
11937,30.5,83.0,4868.12,2026-04-27 22:55:02
11938,30.5,83.0,5693.82,2026-04-27 22:55:04
11939,30.5,83.1,5298.49,2026-04-27 22:55:06
11940,30.5,83.1,5493.0,2026-04-27 22:55:08
11941,30.5,83.1,5693.82,2026-04-27 22:55:10
11942,30.5,83.1,6487.38,2026-04-27 22:55:12
11943,30.5,83.0,5626.17,2026-04-27 22:55:15
11944,30.5,83.0,5831.31,2026-04-27 22:55:17
11945,30.5,83.1,5362.63,2026-04-27 22:55:19
11946,30.5,83.0,5493.0,2026-04-27 22:55:21
11947,30.5,83.0,4524.04,2026-04-27 22:55:23
11948,30.5,83.1,7910.33,2026-04-27 22:55:25
11949,30.5,83.1,5559.23,2026-04-27 22:55:27
11950,30.5,83.0,6411.36,2026-04-27 22:55:29
11951,30.5,83.0,6641.85,2026-04-27 22:55:31
11952,30.5,83.1,5362.63,2026-04-27 22:55:33
11953,30.5,83.1,5559.23,2026-04-27 22:55:35
11954,30.5,83.1,5110.09,2026-04-27 22:55:37
11955,30.5,83.0,13020.6,2026-04-27 22:55:39
11956,30.5,83.0,5427.47,2026-04-27 22:55:41
11957,30.5,83.0,5901.15,2026-04-27 22:55:43
11958,30.5,82.9,5172.22,2026-04-27 22:55:45
11959,30.5,83.0,5831.31,2026-04-27 22:55:47
11960,30.5,83.0,18941.0,2026-04-27 22:55:49
11961,30.5,83.0,6261.71,2026-04-27 22:55:51
